prolific_id,teacher_condition,block_condition,block_index,game_type,condition_index,condition_count_index,total_reward,choice_variance,choice_entropy,method
63d5aafaa65a001c36a652b2,novice,play watch play,0,play,4,0,11,0.9547101449275351,1.0553532192449844,Humans
63d5aafaa65a001c36a652b2,novice,play watch play,1,watch,4,0,12,11.505434782608695,3.3716535224393334,Humans
63d5aafaa65a001c36a652b2,novice,play watch play,2,play,4,0,12,0.20108695652173914,0.49715018363696706,Humans
63d5aafaa65a001c36a652b2,novice,play watch play,0,play,4,1,13,0.2536231884057972,0.9798687566511528,Humans
63d5aafaa65a001c36a652b2,novice,play watch play,1,watch,4,1,11,11.606884057971014,3.319773835029478,Humans
63d5aafaa65a001c36a652b2,novice,play watch play,2,play,4,1,21,0,-0,Humans
63d7fb6ee49281f6c41d6630,novice,watch play play,0,watch,0,0,10,14.21557971014493,2.948120312590145,Humans
63d7fb6ee49281f6c41d6630,novice,watch play play,1,play,0,0,23,1.2753623188405792,0.41381685030363374,Humans
63d7fb6ee49281f6c41d6630,novice,watch play play,2,play,0,0,23,0,-0,Humans
63d7fb6ee49281f6c41d6630,novice,watch play play,0,watch,0,1,10,11.954710144927537,3.3035088547976783,Humans
63d7fb6ee49281f6c41d6630,novice,watch play play,1,play,0,1,21,0,-0,Humans
63d7fb6ee49281f6c41d6630,novice,watch play play,2,play,0,1,20,0,-0,Humans
63d7fb6ee49281f6c41d6630,no teacher,play play play,0,play,1,0,11,1.471014492753623,2.0272925846688996,Humans
63d7fb6ee49281f6c41d6630,no teacher,play play play,1,play,1,0,8,9.331521739130435,2.273131523414322,Humans
63d7fb6ee49281f6c41d6630,no teacher,play play play,2,play,1,0,12,1.3025362318840583,1.4083445441575102,Humans
63d7fb6ee49281f6c41d6630,no teacher,play play play,0,play,1,1,9,0.5054347826086957,1.4056390622295665,Humans
63d7fb6ee49281f6c41d6630,no teacher,play play play,1,play,1,1,16,0.579710144927536,1.0238995733215064,Humans
63d7fb6ee49281f6c41d6630,no teacher,play play play,2,play,1,1,20,0,-0,Humans
63d7fb6ee49281f6c41d6630,novice,play watch play,0,play,2,0,10,0,-0,Humans
63d7fb6ee49281f6c41d6630,novice,play watch play,1,watch,2,0,10,9.476449275362322,3.319773835029478,Humans
63d7fb6ee49281f6c41d6630,novice,play watch play,2,play,2,0,16,2.7536231884057965,0.7382848661434506,Humans
63d7fb6ee49281f6c41d6630,novice,play watch play,0,play,2,1,11,2.766304347826087,2.3716535224393334,Humans
63d7fb6ee49281f6c41d6630,novice,play watch play,1,watch,2,1,11,9.476449275362318,3.319773835029478,Humans
63d7fb6ee49281f6c41d6630,novice,play watch play,2,play,2,1,19,0,-0,Humans
63d7fb6ee49281f6c41d6630,expert,play watch play,0,play,3,0,13,1.346014492753623,1.8489879890775276,Humans
63d7fb6ee49281f6c41d6630,expert,play watch play,1,watch,3,0,11,9.673913043478262,2.6973387961875535,Humans
63d7fb6ee49281f6c41d6630,expert,play watch play,2,play,3,0,19,0,-0,Humans
63d7fb6ee49281f6c41d6630,expert,play watch play,0,play,3,1,17,0,-0,Humans
63d7fb6ee49281f6c41d6630,expert,play watch play,1,watch,3,1,20,7.413043478260869,1.5230096548354992,Humans
63d7fb6ee49281f6c41d6630,expert,play watch play,2,play,3,1,20,0,-0,Humans
63d7fb6ee49281f6c41d6630,expert,watch play play,0,watch,4,0,16,6.288043478260869,1.8617022325423545,Humans
63d7fb6ee49281f6c41d6630,expert,watch play play,1,play,4,0,18,0,-0,Humans
63d7fb6ee49281f6c41d6630,expert,watch play play,2,play,4,0,21,0,-0,Humans
63d7fb6ee49281f6c41d6630,expert,watch play play,0,watch,4,1,18,11.853260869565217,1.5943609377704335,Humans
63d7fb6ee49281f6c41d6630,expert,watch play play,1,play,4,1,17,0,-0,Humans
63d7fb6ee49281f6c41d6630,expert,watch play play,2,play,4,1,22,0,-0,Humans
63d864bfc3bc732e26295c9c,expert,watch play play,0,watch,0,0,18,3.797101449275363,1.408222675578688,Humans
63d864bfc3bc732e26295c9c,expert,watch play play,1,play,0,0,23,0,-0,Humans
63d864bfc3bc732e26295c9c,expert,watch play play,2,play,0,0,4,8.244565217391305,3.2883201891060003,Humans
63d864bfc3bc732e26295c9c,expert,watch play play,0,watch,0,1,16,2.7536231884057973,1.2934356963218767,Humans
63d864bfc3bc732e26295c9c,expert,watch play play,1,play,0,1,20,0,-0,Humans
63d864bfc3bc732e26295c9c,expert,watch play play,2,play,0,1,17,0.782608695652174,0.8112781244591328,Humans
63d864bfc3bc732e26295c9c,novice,watch play play,0,watch,1,0,9,10.079710144927537,3.2254128972590443,Humans
63d864bfc3bc732e26295c9c,novice,watch play play,1,play,1,0,22,0,-0,Humans
63d864bfc3bc732e26295c9c,novice,watch play play,2,play,1,0,20,0,-0,Humans
63d864bfc3bc732e26295c9c,novice,watch play play,0,watch,1,1,14,13.28804347826087,3.125814583693912,Humans
63d864bfc3bc732e26295c9c,novice,watch play play,1,play,1,1,11,11.28804347826087,1.634431504340598,Humans
63d864bfc3bc732e26295c9c,novice,watch play play,2,play,1,1,7,7.47644927536232,1.884431504340598,Humans
63d864bfc3bc732e26295c9c,expert,play watch play,0,play,2,0,19,0.346014492753623,0.6583514224564075,Humans
63d864bfc3bc732e26295c9c,expert,play watch play,1,watch,2,0,14,10.244565217391305,1.9754128972590443,Humans
63d864bfc3bc732e26295c9c,expert,play watch play,2,play,2,0,18,0,-0,Humans
63d864bfc3bc732e26295c9c,expert,play watch play,0,play,2,1,19,0.1956521739130435,0.8112781244591328,Humans
63d864bfc3bc732e26295c9c,expert,play watch play,1,watch,2,1,14,12.070652173913043,2.3699100232740657,Humans
63d864bfc3bc732e26295c9c,expert,play watch play,2,play,2,1,23,0,-0,Humans
63d864bfc3bc732e26295c9c,no teacher,play play play,0,play,3,0,19,0.04166666666666669,0.24988229283318544,Humans
63d864bfc3bc732e26295c9c,no teacher,play play play,1,play,3,0,9,1.983695652173913,1.2220198859116511,Humans
63d864bfc3bc732e26295c9c,no teacher,play play play,2,play,3,0,15,1.1304347826086956,1.2593984370492772,Humans
63d864bfc3bc732e26295c9c,no teacher,play play play,0,play,3,1,16,0.07971014492753625,0.41381685030363374,Humans
63d864bfc3bc732e26295c9c,no teacher,play play play,1,play,3,1,19,0.04166666666666669,0.24988229283318544,Humans
63d864bfc3bc732e26295c9c,no teacher,play play play,2,play,3,1,5,10.389492753623188,2.709147917027245,Humans
63d864bfc3bc732e26295c9c,novice,play watch play,0,play,4,0,17,0.20108695652173914,0.49715018363696706,Humans
63d864bfc3bc732e26295c9c,novice,play watch play,1,watch,4,0,12,9.18840579710145,3.2883201891060003,Humans
63d864bfc3bc732e26295c9c,novice,play watch play,2,play,4,0,19,0,-0,Humans
63d864bfc3bc732e26295c9c,novice,play watch play,0,play,4,1,19,0.5434782608695652,0.7416847557897409,Humans
63d864bfc3bc732e26295c9c,novice,play watch play,1,watch,4,1,14,12.753623188405793,3.252705481927944,Humans
63d864bfc3bc732e26295c9c,novice,play watch play,2,play,4,1,22,0,-0,Humans
63ddc6baab6a2130b8a41bf7,expert,play watch play,0,play,0,0,9,8.666666666666668,3.0068665431825226,Humans
63ddc6baab6a2130b8a41bf7,expert,play watch play,1,watch,0,0,13,10.650362318840582,2.0989879890775276,Humans
63ddc6baab6a2130b8a41bf7,expert,play watch play,2,play,0,0,11,4.128623188405798,1.0994839817876882,Humans
63ddc6baab6a2130b8a41bf7,expert,play watch play,0,play,0,1,11,0.606884057971015,0.9833557549816874,Humans
63ddc6baab6a2130b8a41bf7,expert,play watch play,1,watch,0,1,19,7.5,1.6784124677945966,Humans
63ddc6baab6a2130b8a41bf7,expert,play watch play,2,play,0,1,17,7.043478260869565,0.8112781244591328,Humans
63ddc6baab6a2130b8a41bf7,novice,play watch play,0,play,1,0,12,1.6793478260869565,1.7969371097526865,Humans
63ddc6baab6a2130b8a41bf7,novice,play watch play,1,watch,1,0,12,6.47644927536232,2.8035088547976788,Humans
63ddc6baab6a2130b8a41bf7,novice,play watch play,2,play,1,0,18,2.166666666666667,1.4135819199522097,Humans
63ddc6baab6a2130b8a41bf7,novice,play watch play,0,play,1,1,2,0.4927536231884059,1.4613005461074873,Humans
63ddc6baab6a2130b8a41bf7,novice,play watch play,1,watch,1,1,10,9.710144927536234,3.1572682296173897,Humans
63ddc6baab6a2130b8a41bf7,novice,play watch play,2,play,1,1,12,11.085144927536234,1.528368899209021,Humans
63ddc6baab6a2130b8a41bf7,no teacher,play play play,0,play,2,0,22,0,-0,Humans
63ddc6baab6a2130b8a41bf7,no teacher,play play play,1,play,2,0,17,2.9112318840579707,1.2059413017339653,Humans
63ddc6baab6a2130b8a41bf7,no teacher,play play play,2,play,2,0,11,1.8677536231884055,1.9485863026426606,Humans
63ddc6baab6a2130b8a41bf7,no teacher,play play play,0,play,2,1,19,2.579710144927538,1.850983694881109,Humans
63ddc6baab6a2130b8a41bf7,no teacher,play play play,1,play,2,1,10,5.557971014492754,2.725412897259045,Humans
63ddc6baab6a2130b8a41bf7,no teacher,play play play,2,play,2,1,9,1.0271739130434783,1.9364823836654392,Humans
63ddc6baab6a2130b8a41bf7,novice,watch play play,0,watch,3,0,12,8.949275362318842,3.0860388152612774,Humans
63ddc6baab6a2130b8a41bf7,novice,watch play play,1,play,3,0,16,0.6068840579710141,1.4969152532855432,Humans
63ddc6baab6a2130b8a41bf7,novice,watch play play,2,play,3,0,14,7.1231884057971016,2.103759374819711,Humans
63ddc6baab6a2130b8a41bf7,novice,watch play play,0,watch,3,1,14,15.244565217391305,3.1216535224393334,Humans
63ddc6baab6a2130b8a41bf7,novice,watch play play,1,play,3,1,16,15.362318840579702,2.1023037954930768,Humans
63ddc6baab6a2130b8a41bf7,novice,watch play play,2,play,3,1,16,1.384057971014492,2.070850149569599,Humans
63ddc6baab6a2130b8a41bf7,expert,watch play play,0,watch,4,0,19,6.253623188405798,1.751629167387823,Humans
63ddc6baab6a2130b8a41bf7,expert,watch play play,1,play,4,0,8,4.954710144927535,2.662505605412089,Humans
63ddc6baab6a2130b8a41bf7,expert,watch play play,2,play,4,0,18,7.375,1.3868421881310118,Humans
63ddc6baab6a2130b8a41bf7,expert,watch play play,0,watch,4,1,16,3.7373188405797086,1.4915560089120212,Humans
63ddc6baab6a2130b8a41bf7,expert,watch play play,1,play,4,1,17,0.1449275362318841,0.6500224216483541,Humans
63ddc6baab6a2130b8a41bf7,expert,watch play play,2,play,4,1,18,3.9057971014492745,1.3640054628542204,Humans
63e53f1ad00dc1f9f2c3cc36,novice,play watch play,0,play,0,0,11,2.601449275362319,2.3810519594886106,Humans
63e53f1ad00dc1f9f2c3cc36,novice,play watch play,1,watch,0,0,12,10.666666666666666,3.042481250360578,Humans
63e53f1ad00dc1f9f2c3cc36,novice,play watch play,2,play,0,0,17,3.157608695652174,1.457518749639422,Humans
63e53f1ad00dc1f9f2c3cc36,novice,play watch play,0,play,0,1,13,3.8840579710144945,2.31753434315405,Humans
63e53f1ad00dc1f9f2c3cc36,novice,play watch play,1,watch,0,1,12,8.693840579710143,2.7254128972590443,Humans
63e53f1ad00dc1f9f2c3cc36,novice,play watch play,2,play,0,1,17,1.6449275362318867,0.7416847557897409,Humans
63e53f1ad00dc1f9f2c3cc36,no teacher,play play play,0,play,1,0,18,2.369565217391304,1.2593984370492772,Humans
63e53f1ad00dc1f9f2c3cc36,no teacher,play play play,1,play,1,0,8,16.543478260869566,2.871653522439334,Humans
63e53f1ad00dc1f9f2c3cc36,no teacher,play play play,2,play,1,0,17,3.9547101449275393,1.5943609377704335,Humans
63e53f1ad00dc1f9f2c3cc36,no teacher,play play play,0,play,1,1,13,7.911231884057969,1.9993896755123952,Humans
63e53f1ad00dc1f9f2c3cc36,no teacher,play play play,1,play,1,1,11,10.608695652173912,2.3360388152612774,Humans
63e53f1ad00dc1f9f2c3cc36,no teacher,play play play,2,play,1,1,21,0,-0,Humans
63e53f1ad00dc1f9f2c3cc36,expert,play watch play,0,play,2,0,8,11.565217391304348,2.869910023274066,Humans
63e53f1ad00dc1f9f2c3cc36,expert,play watch play,1,watch,2,0,15,9.731884057971014,2.177694271103767,Humans
63e53f1ad00dc1f9f2c3cc36,expert,play watch play,2,play,2,0,21,0,-0,Humans
63e53f1ad00dc1f9f2c3cc36,expert,play watch play,0,play,2,1,8,10.84057971014492,2.0825518169307426,Humans
63e53f1ad00dc1f9f2c3cc36,expert,play watch play,1,watch,2,1,15,12.2536231884058,2.502705481927944,Humans
63e53f1ad00dc1f9f2c3cc36,expert,play watch play,2,play,2,1,19,3.623188405797101,0.6500224216483541,Humans
63e53f1ad00dc1f9f2c3cc36,novice,watch play play,0,watch,3,0,9,13.644927536231883,3.2406015629507228,Humans
63e53f1ad00dc1f9f2c3cc36,novice,watch play play,1,play,3,0,11,10.28804347826087,1.9653472755846204,Humans
63e53f1ad00dc1f9f2c3cc36,novice,watch play play,2,play,3,0,16,7.6521739130434785,1.576087525364298,Humans
63e53f1ad00dc1f9f2c3cc36,novice,watch play play,0,watch,3,1,14,12.782608695652174,3.4276942711037672,Humans
63e53f1ad00dc1f9f2c3cc36,novice,watch play play,1,play,3,1,6,8.579710144927535,2.6216535224393334,Humans
63e53f1ad00dc1f9f2c3cc36,novice,watch play play,2,play,3,1,14,4.476449275362316,1.736196715624298,Humans
63e53f1ad00dc1f9f2c3cc36,expert,watch play play,0,watch,4,0,17,7.884057971014493,2.4276942711037672,Humans
63e53f1ad00dc1f9f2c3cc36,expert,watch play play,1,play,4,0,15,0.3460144927536231,1.2410106928656974,Humans
63e53f1ad00dc1f9f2c3cc36,expert,watch play play,2,play,4,0,16,14.824275362318842,2.6676286494293433,Humans
63e53f1ad00dc1f9f2c3cc36,expert,watch play play,0,watch,4,1,14,0.3188405797101449,1.188721875540867,Humans
63e53f1ad00dc1f9f2c3cc36,expert,watch play play,1,play,4,1,13,7.215579710144924,2.030672129520887,Humans
63e53f1ad00dc1f9f2c3cc36,expert,watch play play,2,play,4,1,20,0,-0,Humans
63ea7487c993eddd00c8ab47,expert,watch play play,0,watch,0,0,16,4.432971014492754,1.497224320061398,Humans
63ea7487c993eddd00c8ab47,expert,watch play play,1,play,0,0,11,6.954710144927541,2.312907291846956,Humans
63ea7487c993eddd00c8ab47,expert,watch play play,2,play,0,0,13,9.130434782608695,2.669372148594611,Humans
63ea7487c993eddd00c8ab47,expert,watch play play,0,watch,0,1,16,15.983695652173912,1.751629167387823,Humans
63ea7487c993eddd00c8ab47,expert,watch play play,1,play,0,1,15,11.847826086956522,2.1981203125901447,Humans
63ea7487c993eddd00c8ab47,expert,watch play play,2,play,0,1,10,8.244565217391305,2.471251836004466,Humans
63ea7487c993eddd00c8ab47,expert,play watch play,0,play,1,0,13,3.123188405797101,2.100983694881109,Humans
63ea7487c993eddd00c8ab47,expert,play watch play,1,watch,1,0,16,7.557971014492751,2.103759374819711,Humans
63ea7487c993eddd00c8ab47,expert,play watch play,2,play,1,0,12,2.635869565217391,2.5068665431825217,Humans
63ea7487c993eddd00c8ab47,expert,play watch play,0,play,1,1,15,0.253623188405797,0.9798687566511528,Humans
63ea7487c993eddd00c8ab47,expert,play watch play,1,watch,1,1,15,6.782608695652174,1.8617022325423545,Humans
63ea7487c993eddd00c8ab47,expert,play watch play,2,play,1,1,18,1.0271739130434783,1.0434356963218767,Humans
63ea7487c993eddd00c8ab47,no teacher,play play play,0,play,2,0,22,0.23188405797101427,0.6583514224564075,Humans
63ea7487c993eddd00c8ab47,no teacher,play play play,1,play,2,0,7,6.608695652173913,2.6660563421790617,Humans
63ea7487c993eddd00c8ab47,no teacher,play play play,2,play,2,0,12,1.1231884057971016,2.0231315234143215,Humans
63ea7487c993eddd00c8ab47,no teacher,play play play,0,play,2,1,16,1.9112318840579707,2.0231315234143215,Humans
63ea7487c993eddd00c8ab47,no teacher,play play play,1,play,2,1,13,1.7228260869565217,1.4915560089120212,Humans
63ea7487c993eddd00c8ab47,no teacher,play play play,2,play,2,1,12,0.04166666666666664,0.24988229283318544,Humans
63ea7487c993eddd00c8ab47,novice,play watch play,0,play,3,0,14,0.8967391304347826,1.706908425151817,Humans
63ea7487c993eddd00c8ab47,novice,play watch play,1,watch,3,0,13,10.079710144927535,3.2406015629507228,Humans
63ea7487c993eddd00c8ab47,novice,play watch play,2,play,3,0,18,0.43478260869565216,1.2806721295208872,Humans
63ea7487c993eddd00c8ab47,novice,play watch play,0,play,3,1,12,0.9547101449275367,1.8727298369794543,Humans
63ea7487c993eddd00c8ab47,novice,play watch play,1,watch,3,1,14,9.38949275362319,2.6368421881310113,Humans
63ea7487c993eddd00c8ab47,novice,play watch play,2,play,3,1,15,1.1231884057971009,0.9833557549816874,Humans
63ea7487c993eddd00c8ab47,novice,watch play play,0,watch,4,0,8,9.818840579710145,3.1828173151210217,Humans
63ea7487c993eddd00c8ab47,novice,watch play play,1,play,4,0,16,0.24456521739130435,0.954434002924965,Humans
63ea7487c993eddd00c8ab47,novice,watch play play,2,play,4,0,10,0.8532608695652174,1.8149455891497535,Humans
63ea7487c993eddd00c8ab47,novice,watch play play,0,watch,4,1,14,10.91123188405797,3.438721875540867,Humans
63ea7487c993eddd00c8ab47,novice,watch play play,1,play,4,1,16,0.3025362318840582,0.9737837298712214,Humans
63ea7487c993eddd00c8ab47,novice,watch play play,2,play,4,1,10,0.25362318840579706,0.9798687566511528,Humans
6400d916e410c86255a45836,expert,watch play play,0,watch,0,0,16,9.08514492753623,1.5016291673878226,Humans
6400d916e410c86255a45836,expert,watch play play,1,play,0,0,21,0,-0,Humans
6400d916e410c86255a45836,expert,watch play play,2,play,0,0,18,0,-0,Humans
6400d916e410c86255a45836,expert,watch play play,0,watch,0,1,10,1.5579710144927537,1.3260875253642983,Humans
6400d916e410c86255a45836,expert,watch play play,1,play,0,1,10,2.340579710144927,2.1352130207431887,Humans
6400d916e410c86255a45836,expert,watch play play,2,play,0,1,11,1.2971014492753625,1.2593984370492775,Humans
6400d916e410c86255a45836,novice,play watch play,0,play,1,0,14,0,-0,Humans
6400d916e410c86255a45836,novice,play watch play,1,watch,1,0,13,10.31884057971015,2.9072682296173893,Humans
6400d916e410c86255a45836,novice,play watch play,2,play,1,0,20,0,-0,Humans
6400d916e410c86255a45836,novice,play watch play,0,play,1,1,15,0.20108695652173914,0.49715018363696706,Humans
6400d916e410c86255a45836,novice,play watch play,1,watch,1,1,10,14.592391304347826,3.251629167387823,Humans
6400d916e410c86255a45836,novice,play watch play,2,play,1,1,11,0,-0,Humans
6400d916e410c86255a45836,expert,play watch play,0,play,2,0,11,1.389492753623189,1.2364405016961446,Humans
6400d916e410c86255a45836,expert,play watch play,1,watch,2,0,14,4.717391304347826,1.4182958340544896,Humans
6400d916e410c86255a45836,expert,play watch play,2,play,2,0,21,0,-0,Humans
6400d916e410c86255a45836,expert,play watch play,0,play,2,1,12,1.9927536231884049,2.1856371288264103,Humans
6400d916e410c86255a45836,expert,play watch play,1,watch,2,1,12,5.905797101449275,1.9992184835974094,Humans
6400d916e410c86255a45836,expert,play watch play,2,play,2,1,15,2.6068840579710164,1.3741854163060885,Humans
6400d916e410c86255a45836,no teacher,play play play,0,play,3,0,13,0.8913043478260869,1.280672129520887,Humans
6400d916e410c86255a45836,no teacher,play play play,1,play,3,0,15,0,-0,Humans
6400d916e410c86255a45836,no teacher,play play play,2,play,3,0,14,0,-0,Humans
6400d916e410c86255a45836,no teacher,play play play,0,play,3,1,10,2.2318840579710146,2.18563712882641,Humans
6400d916e410c86255a45836,no teacher,play play play,1,play,3,1,21,0,-0,Humans
6400d916e410c86255a45836,no teacher,play play play,2,play,3,1,22,0,-0,Humans
6400d916e410c86255a45836,novice,watch play play,0,watch,4,0,13,11.954710144927535,3.1572682296173893,Humans
6400d916e410c86255a45836,novice,watch play play,1,play,4,0,21,0,-0,Humans
6400d916e410c86255a45836,novice,watch play play,2,play,4,0,21,0,-0,Humans
6400d916e410c86255a45836,novice,watch play play,0,watch,4,1,7,11.188405797101451,3.0016291673878226,Humans
6400d916e410c86255a45836,novice,watch play play,1,play,4,1,13,3.2590579710144936,2.3647869792568113,Humans
6400d916e410c86255a45836,novice,watch play play,2,play,4,1,23,0,-0,Humans
6400f74904684aced4782997,novice,play watch play,0,play,0,0,9,10.94927536231884,2.6897981900809884,Humans
6400f74904684aced4782997,novice,play watch play,1,watch,0,0,12,17.21557971014493,3.169372148594611,Humans
6400f74904684aced4782997,novice,play watch play,2,play,0,0,14,3.9057971014492745,2.7865766899407327,Humans
6400f74904684aced4782997,novice,play watch play,0,play,0,1,11,8.432971014492752,2.840199876515855,Humans
6400f74904684aced4782997,novice,play watch play,1,watch,0,1,10,17.43297101449275,2.6379185026711327,Humans
6400f74904684aced4782997,novice,play watch play,2,play,0,1,12,10.862318840579709,3.1572682296173893,Humans
6400f74904684aced4782997,expert,play watch play,0,play,1,0,11,6.3405797101449295,2.9072682296173893,Humans
6400f74904684aced4782997,expert,play watch play,1,watch,1,0,17,6.434782608695652,1.4915560089120212,Humans
6400f74904684aced4782997,expert,play watch play,2,play,1,0,14,1.3840579710144925,1.7333557549816874,Humans
6400f74904684aced4782997,expert,play watch play,0,play,1,1,10,2.514492753623188,2.4916778774908437,Humans
6400f74904684aced4782997,expert,play watch play,1,watch,1,1,18,22.8623188405797,2.0629072918469555,Humans
6400f74904684aced4782997,expert,play watch play,2,play,1,1,17,0.3894927536231886,1.3085024445205309,Humans
6400f74904684aced4782997,no teacher,play play play,0,play,2,0,16,0.6068840579710145,1.1582226755786877,Humans
6400f74904684aced4782997,no teacher,play play play,1,play,2,0,12,2.282608695652174,2,Humans
6400f74904684aced4782997,no teacher,play play play,2,play,2,0,16,6.456521739130435,1.0553532192449844,Humans
6400f74904684aced4782997,no teacher,play play play,0,play,2,1,16,0.3695652173913043,0.8166890883150209,Humans
6400f74904684aced4782997,no teacher,play play play,1,play,2,1,14,0,-0,Humans
6400f74904684aced4782997,no teacher,play play play,2,play,2,1,10,1.3025362318840568,0.9000224216483541,Humans
6400f74904684aced4782997,novice,watch play play,0,watch,3,0,10,14.318840579710141,3.0901998765158556,Humans
6400f74904684aced4782997,novice,watch play play,1,play,3,0,10,2.6014492753623166,1.778368899209021,Humans
6400f74904684aced4782997,novice,watch play play,2,play,3,0,12,0.25362318840579723,0.9798687566511528,Humans
6400f74904684aced4782997,novice,watch play play,0,watch,3,1,14,12.070652173913043,3.151363669197544,Humans
6400f74904684aced4782997,novice,watch play play,1,play,3,1,8,6.166666666666669,2.1513636691975435,Humans
6400f74904684aced4782997,novice,watch play play,2,play,3,1,12,8.579710144927542,1.1752835873133534,Humans
6400f74904684aced4782997,expert,watch play play,0,watch,4,0,14,12.085144927536234,2.4906015629507228,Humans
6400f74904684aced4782997,expert,watch play play,1,play,4,0,17,0.3894927536231884,0.9405662399881731,Humans
6400f74904684aced4782997,expert,watch play play,2,play,4,0,23,0,-0,Humans
6400f74904684aced4782997,expert,watch play play,0,watch,4,1,15,10.157608695652174,2.9217897106839215,Humans
6400f74904684aced4782997,expert,watch play play,1,play,4,1,17,0.07971014492753628,0.41381685030363374,Humans
6400f74904684aced4782997,expert,watch play play,2,play,4,1,20,0.0797101449275363,0.41381685030363374,Humans
646778f0d6b43cbeb4501454,novice,play watch play,0,play,0,0,13,11.391304347826088,3.403107168362811,Humans
646778f0d6b43cbeb4501454,novice,play watch play,1,watch,0,0,12,10.505434782608695,3.267894147619623,Humans
646778f0d6b43cbeb4501454,novice,play watch play,2,play,0,0,14,12.144927536231886,3.204986855772667,Humans
646778f0d6b43cbeb4501454,novice,play watch play,0,play,0,1,10,9.954710144927537,3.375814583693911,Humans
646778f0d6b43cbeb4501454,novice,play watch play,1,watch,0,1,9,13.302536231884057,3.3716535224393334,Humans
646778f0d6b43cbeb4501454,novice,play watch play,2,play,0,1,13,9.905797101449274,3.034159127851422,Humans
646778f0d6b43cbeb4501454,expert,watch play play,0,watch,1,0,12,18.51449275362319,2.4345608142862893,Humans
646778f0d6b43cbeb4501454,expert,watch play play,1,play,1,0,21,0.04166666666666672,0.24988229283318544,Humans
646778f0d6b43cbeb4501454,expert,watch play play,2,play,1,0,23,0,-0,Humans
646778f0d6b43cbeb4501454,expert,watch play play,0,watch,1,1,19,1.2101449275362315,1.3248893422453545,Humans
646778f0d6b43cbeb4501454,expert,watch play play,1,play,1,1,22,0,-0,Humans
646778f0d6b43cbeb4501454,expert,watch play play,2,play,1,1,21,0,-0,Humans
646778f0d6b43cbeb4501454,expert,play watch play,0,play,2,0,14,9.41304347826087,2.5805576533947314,Humans
646778f0d6b43cbeb4501454,expert,play watch play,1,watch,2,0,16,13.130434782608695,2.0093984370492777,Humans
646778f0d6b43cbeb4501454,expert,play watch play,2,play,2,0,17,9.275362318840573,0.6500224216483541,Humans
646778f0d6b43cbeb4501454,expert,play watch play,0,play,2,1,14,3.992753623188405,1.7333557549816874,Humans
646778f0d6b43cbeb4501454,expert,play watch play,1,watch,2,1,16,11.47644927536232,1.290852082972755,Humans
646778f0d6b43cbeb4501454,expert,play watch play,2,play,2,1,21,0,-0,Humans
646778f0d6b43cbeb4501454,no teacher,play play play,0,play,3,0,10,6.896739130434782,2.9754128972590443,Humans
646778f0d6b43cbeb4501454,no teacher,play play play,1,play,3,0,13,2,0.8166890883150209,Humans
646778f0d6b43cbeb4501454,no teacher,play play play,2,play,3,0,9,0.6014492753623188,1.6130876138583303,Humans
646778f0d6b43cbeb4501454,no teacher,play play play,0,play,3,1,16,2.6938405797101446,1.8844315043405981,Humans
646778f0d6b43cbeb4501454,no teacher,play play play,1,play,3,1,9,5.18840579710145,2.886842188131012,Humans
646778f0d6b43cbeb4501454,no teacher,play play play,2,play,3,1,9,0.07971014492753632,0.41381685030363374,Humans
646778f0d6b43cbeb4501454,novice,watch play play,0,watch,4,0,10,11.606884057971019,2.954986855772667,Humans
646778f0d6b43cbeb4501454,novice,watch play play,1,play,4,0,19,0.11413043478260869,0.5435644431995964,Humans
646778f0d6b43cbeb4501454,novice,watch play play,2,play,4,0,21,0,-0,Humans
646778f0d6b43cbeb4501454,novice,watch play play,0,watch,4,1,11,8.434782608695652,3.204986855772667,Humans
646778f0d6b43cbeb4501454,novice,watch play play,1,play,4,1,12,0,-0,Humans
646778f0d6b43cbeb4501454,novice,watch play play,2,play,4,1,13,1.940217391304348,0.8708644692353644,Humans
6473bd2d95a488b826bc24c4,expert,watch play play,0,watch,0,0,17,4.891304347826087,1.736196715624298,Humans
6473bd2d95a488b826bc24c4,expert,watch play play,1,play,0,0,22,0,-0,Humans
6473bd2d95a488b826bc24c4,expert,watch play play,2,play,0,0,22,0,-0,Humans
6473bd2d95a488b826bc24c4,expert,watch play play,0,watch,0,1,17,23.51992753623188,1.3640054628542204,Humans
6473bd2d95a488b826bc24c4,expert,watch play play,1,play,0,1,20,0,-0,Humans
6473bd2d95a488b826bc24c4,expert,watch play play,2,play,0,1,22,0,-0,Humans
6473bd2d95a488b826bc24c4,novice,watch play play,0,watch,1,0,10,10.954710144927539,3.288320189106,Humans
6473bd2d95a488b826bc24c4,novice,watch play play,1,play,1,0,13,0,-0,Humans
6473bd2d95a488b826bc24c4,novice,watch play play,2,play,1,0,10,0.07971014492753625,0.41381685030363374,Humans
6473bd2d95a488b826bc24c4,novice,watch play play,0,watch,1,1,11,15.826086956521738,3.031453645923478,Humans
6473bd2d95a488b826bc24c4,novice,watch play play,1,play,1,1,14,0,-0,Humans
6473bd2d95a488b826bc24c4,novice,watch play play,2,play,1,1,13,0.04166666666666665,0.24988229283318544,Humans
6473bd2d95a488b826bc24c4,no teacher,play play play,0,play,2,0,23,0.04166666666666672,0.24988229283318544,Humans
6473bd2d95a488b826bc24c4,no teacher,play play play,1,play,2,0,22,0,-0,Humans
